finding_title_1,finding_title_2,similarity_score
pkg:npm/axios@0.21.1,pkg:npm/shelljs@0.8.4,12.384214252233505
SSL/TLS Service Supports Weak Protocol,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,12.384085357189178
SQL Injection - onlinetests/app/test_end.php:73,SSL/TLS Service Supports Weak Protocol,12.383399903774261
pkg:npm/ansi-regex@3.0.0,Apple macOS Monterey 12.6 Not Installed (HT213444),12.37233430147171
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,pkg:npm/node-forge@0.10.0,12.367753684520721
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,SSL/TLS Service Supports Weak Protocol,12.366563081741333
pkg:npm/terser@5.7.0,SSL/TLS Service Supports Weak Protocol,12.363442778587341
pkg:npm/shelljs@0.8.4,Git Multiple Security Vulnerabilities,12.361528724431992
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),pkg:npm/cookie@0.4.1,12.357105314731598
Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.354782223701477
Microsoft Windows Security Update for September 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.352968752384186
pkg:npm/node-forge@0.10.0,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,12.351882457733154
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,12.351251393556595
pkg:npm/node-forge@0.10.0,Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,12.350057810544968
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.347260862588882
pkg:npm/websocket-extensions@0.1.4,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.342974543571472
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),generic.secrets.security.detected-jwt-token.detected-jwt-token,12.339798361063004
pkg:npm/node-forge@0.10.0,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,12.337620556354523
Brute Force (Form Auth) - http://webscantest.com/login.php,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,12.33547180891037
Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),12.333409488201141
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,pkg:npm/ejs@2.7.4,12.330474704504013
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,pkg:npm/node-forge@0.10.0,12.322552502155304
Weak Credentials Vulnerability,pkg:npm/websocket-extensions@0.1.4,12.320151180028915
pkg:npm/websocket-extensions@0.1.4,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,12.318840622901917
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,12.318378686904907
TLS Server Supports TLS version 1.0,Login Form Is Not Submitted Via HTTPS,12.310312688350677
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,Cross-Site Scripting: Reflected - onlinetests/includes/tutorials.withoutiframe.php:74,12.309530377388
XPath Injection - http://webscantest.com/infodb/search_by_name.php,pkg:npm/shell-quote@1.7.2,12.30483278632164
Sensitive Data Sent in URL,SSL/TLS Service Supports Weak Protocol,12.30316236615181
Apple macOS Monterey 12.6 Not Installed (HT213444),SQL Injection - onlinetests/includes/functions.php:11,12.290059030056
Dangerous File Inclusion - includes/global.php:9,TLS Server Supports TLS version 1.0,12.274746596813202
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,12.272356450557709
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,pkg:npm/cookie@0.4.0,12.270168960094452
pkg:npm/libxmljs@0.19.7,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.269791960716248
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),pkg:npm/glob-parent@3.1.0,12.266744673252106
pkg:npm/glob-parent@3.1.0,Brute Force (Form Auth) - http://webscantest.com/login.php,12.266173213720322
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Oracle Java Standard Edition (SE) ECDSA Vulnerability,12.249721586704254
Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,TLS Server Supports TLS version 1.0,12.248000502586365
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Oracle Java Standard Edition (SE) ECDSA Vulnerability,12.247829139232635
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),pkg:npm/cookie@0.4.0,12.237847596406937
Insufficient SSL Enforcement,generic.secrets.security.detected-generic-secret.detected-generic-secret,12.231279164552689
pkg:npm/execa@1.0.0,SSL/TLS Service Supports Weak Protocol,12.226071953773499
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,Insufficient SSL Enforcement,12.221846729516983
pkg:npm/execa@1.0.0,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),12.215416878461838
pkg:npm/immer@8.0.1,Brute Force (Form Auth) - http://webscantest.com/login.php,12.212028354406357
Microsoft Windows Security Update for December 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.211565673351288
SSL/TLS Service Supports Weak Protocol,pkg:npm/ansi-regex@4.1.0,12.206324189901352
pkg:npm/cookie@0.4.1,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,12.204420566558838
X.509 Certificate Subject CN Does Not Match the Entity Name,Cross-Site Scripting: Reflected - share.php:27,12.201084941625595
pkg:npm/ejs@2.7.4,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.199455499649048
Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,pkg:npm/moment@2.29.2,12.1977299451828
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,Weak Credentials Vulnerability,12.180689722299576
Login Form Is Not Submitted Via HTTPS,Insufficient SSL Enforcement,12.178973853588104
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/websocket-extensions@0.1.4,12.175989896059036
pkg:npm/shell-quote@1.7.2,SSL/TLS Service Supports Weak Protocol,12.162870168685913
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),pkg:npm/cookie@0.4.1,12.158273160457611
Dangerous File Inclusion - maintenance.php:13,Untrusted TLS/SSL server X.509 certificate,12.149310111999512
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,12.132035940885544
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.131120264530182
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),SQL Injection - onlinetests/includes/functions.php:194,12.128538638353348
Weak Credentials Vulnerability,Brute Force (Form Auth) - http://webscantest.com/login.php,12.127677351236343
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,12.127359211444855
Weak Credentials Vulnerability,pkg:npm/execa@1.0.0,12.124454975128174
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),Insufficient SSL Enforcement,12.123918533325195
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,SQL Injection - onlinetests/includes/functions.php:194,12.123209238052368
pkg:npm/shelljs@0.8.4,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.122808396816254
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,Insufficient SSL Enforcement,12.118148803710938
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,pkg:npm/cookie@0.4.0,12.11729347705841
Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.115710973739624
generic.secrets.security.detected-jwt-token.detected-jwt-token,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.112830579280853
Login Form Is Not Submitted Via HTTPS,pkg:npm/immer@8.0.1,12.110614031553268
Brute Force (Form Auth) - http://webscantest.com/login.php,Weak Credentials Vulnerability,12.08701878786087
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),12.086877226829529
pkg:npm/execa@1.0.0,Dangerous File Inclusion - includes/global.php:9,12.086214125156403
pkg:npm/ejs@2.7.4,pkg:npm/moment@2.29.2,12.085660547018051
generic.secrets.security.detected-jwt-token.detected-jwt-token,Microsoft Windows Security Update for September 2022,12.08346113562584
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,12.074702233076096
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Git Multiple Security Vulnerabilities,12.072540074586868
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),pkg:npm/shelljs@0.8.4,12.059783935546875
Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,Untrusted TLS/SSL server X.509 certificate,12.058711051940918
SQL Injection - onlinetests/includes/functions.php:194,Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),12.057814747095108
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,pkg:npm/websocket-extensions@0.1.4,12.056489288806915
X.509 Certificate Subject CN Does Not Match the Entity Name,pkg:npm/ejs@2.7.4,12.050186842679977
generic.secrets.security.detected-jwt-token.detected-jwt-token,Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),12.049160897731781
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.045009434223175
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,Oracle Java Standard Edition (SE) ECDSA Vulnerability,12.043053656816483
Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),12.036959826946259
pkg:npm/moment@2.29.2,Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),12.03208863735199
pkg:npm/glob-parent@3.1.0,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,12.031769007444382
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Security Update for January 2023,12.031697481870651
TLS Server Supports TLS version 1.0,pkg:npm/node-forge@0.10.0,12.031269073486328
SSL/TLS Service Supports Weak Protocol,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,12.025651335716248
Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,pkg:npm/node-forge@0.10.0,12.02198714017868
Cross-Site Scripting: Reflected - share.php:22,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),12.021113187074661
pkg:npm/ansi-regex@5.0.0,Apple macOS Monterey 12.6 Not Installed (HT213444),12.020929157733917
Oracle Java Standard Edition (SE) ECDSA Vulnerability,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,12.017945945262909
Dangerous File Inclusion - includes/global.php:9,SSL/TLS Service Supports Weak Protocol,12.017502635717392
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,pkg:npm/terser@5.7.0,12.013881653547287
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,Brute Force (Form Auth) - http://webscantest.com/login.php,12.012359499931335
Apple macOS Monterey 12.6 Not Installed (HT213444),generic.secrets.security.detected-jwt-token.detected-jwt-token,12.01229840517044
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),pkg:npm/axios@0.21.1,12.00895756483078
Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,Reflected Cross-Site Scripting (XSS) Vulnerabilities,12.006024271249771
Weak Credentials Vulnerability,javascript.browser.security.insecure-document-method.insecure-document-method,12.001631408929825
X.509 Certificate Subject CN Does Not Match the Entity Name,pkg:npm/shell-quote@1.7.2,11.994490772485733
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Security Update for January 2023,11.988663673400879
Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.98817640542984
pkg:npm/node-forge@0.10.0,Weak Credentials Vulnerability,11.984901875257492
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),pkg:npm/ansi-regex@4.1.0,11.974501609802246
pkg:npm/websocket-extensions@0.1.4,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.97274625301361
Reflected Cross-Site Scripting (XSS) Vulnerabilities,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.97163611650467
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),Cross-Site Scripting: Reflected - share.php:22,11.966311931610107
SQL Injection - onlinetests/includes/functions.php:11,Apple macOS Monterey 12.6 Not Installed (HT213444),11.961711198091507
Dangerous File Inclusion - onlinetests/includes/global.php:422,pkg:npm/websocket-extensions@0.1.4,11.961382627487183
generic.secrets.security.detected-jwt-token.detected-jwt-token,pkg:npm/node-forge@0.10.0,11.959278583526611
pkg:npm/cookie@0.4.0,javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.95918321609497
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Git Multiple Security Vulnerabilities,11.95761039853096
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),SSL/TLS Service Supports Weak Protocol,11.951148509979248
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,Cross-Site Scripting: Reflected - share.php:27,11.946950107812881
SSL/TLS Service Supports Weak Protocol,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,11.944641172885895
Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.939598619937897
Insufficient SSL Enforcement,Login Form Is Not Submitted Via HTTPS,11.938758194446564
TLS Server Supports TLS version 1.0,pkg:npm/terser@5.10.0,11.927967518568039
pkg:npm/node-forge@0.10.0,Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,11.905144900083542
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/glob-parent@3.1.0,11.900565773248672
Brute Force (Form Auth) - http://webscantest.com/login.php,pkg:npm/node-forge@0.10.0,11.899630725383759
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,pkg:npm/node-forge@0.10.0,11.896508932113647
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Security Update for September 2022,11.894149333238602
pkg:npm/glob-parent@3.1.0,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,11.883807927370071
X.509 Certificate Subject CN Does Not Match the Entity Name,Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,11.882121860980988
pkg:npm/ejs@2.7.4,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),11.869999766349792
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,Insufficient SSL Enforcement,11.868517100811005
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),pkg:npm/shelljs@0.8.4,11.864465475082397
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),11.860523372888565
generic.secrets.security.detected-generic-secret.detected-generic-secret,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.860460788011551
Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,pkg:npm/node-forge@0.10.0,11.855962127447128
generic.secrets.security.detected-generic-secret.detected-generic-secret,pkg:npm/libxmljs@0.19.7,11.85273751616478
TLS Server Supports TLS version 1.0,pkg:npm/cookie@0.4.1,11.852018535137177
pkg:npm/node-forge@0.10.0,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.850148439407349
pkg:npm/moment@2.29.2,generic.secrets.security.detected-generic-secret.detected-generic-secret,11.847463250160217
Oracle Java Standard Edition (SE) ECDSA Vulnerability,Git Multiple Security Vulnerabilities,11.84612289071083
SQL Injection - onlinetests/app/classes/db.php:27,Git Multiple Security Vulnerabilities,11.844846606254578
Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,11.839070171117783
Reflected Cross-Site Scripting (XSS) Vulnerabilities,pkg:npm/ejs@2.7.4,11.83803603053093
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,11.830969154834747
Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),pkg:npm/shell-quote@1.7.2,11.83057725429535
pkg:npm/glob-parent@3.1.0,pkg:npm/execa@1.0.0,11.82643547654152
pkg:npm/libxmljs@0.19.7,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.823374032974243
Apple macOS Monterey 12.6 Not Installed (HT213444),pkg:npm/ansi-regex@3.0.0,11.814133822917938
X.509 Certificate Subject CN Does Not Match the Entity Name,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,11.813685297966003
Apple macOS Monterey 12.6 Not Installed (HT213444),Login Form Is Not Submitted Via HTTPS,11.811934411525726
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.807069182395935
Git Multiple Security Vulnerabilities,Oracle Java Standard Edition (SE) ECDSA Vulnerability,11.803918331861496
pkg:npm/ansi-regex@5.0.0,SSL/TLS Service Supports Weak Protocol,11.799713969230652
SSL/TLS Service Supports Weak Protocol,SQL Injection - onlinetests/app/test_end.php:73,11.799435317516327
Sensitive Data Sent in URL,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,11.797088384628296
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),SQL Injection - onlinetests/includes/functions.php:11,11.796768009662628
pkg:npm/terser@5.7.0,Untrusted TLS/SSL server X.509 certificate,11.796052753925323
pkg:npm/cookie@0.4.1,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.792684346437454
Sensitive Data Sent in URL,Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,11.783309280872345
generic.secrets.security.detected-generic-secret.detected-generic-secret,Insufficient SSL Enforcement,11.780691146850586
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,11.780358850955963
pkg:npm/shell-quote@1.7.2,SSL/TLS Service Supports Weak Protocol,11.776934564113617
pkg:npm/ejs@2.7.4,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,11.771371215581894
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),SSL/TLS Service Supports Weak Protocol,11.765207350254059
generic.secrets.security.detected-jwt-token.detected-jwt-token,Oracle Java Standard Edition (SE) Critical Patch Update - October 2022 (CPUOCT2022),11.749733239412308
Google Chrome Prior to 109.0.5414.74 Multiple Vulnerabilities,pkg:npm/cookie@0.4.1,11.744293570518494
pkg:npm/axios@0.21.1,SSL/TLS Service Supports Weak Protocol,11.741949617862701
SQL Injection - onlinetests/includes/functions.php:194,Microsoft Visual Studio Code Remote Code Execution (RCE) Vulnerability for May 2022,11.741065979003906
SQL Injection - onlinetests/app/classes/db.php:40,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.73778548836708
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,11.737150698900223
Git Multiple Security Vulnerabilities,SQL Injection - onlinetests/includes/functions.php:11,11.736544966697693
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,pkg:npm/websocket-extensions@0.1.4,11.733941733837128
Login Form Is Not Submitted Via HTTPS,pkg:npm/node-forge@0.10.0,11.727698147296906
Brute Force (Form Auth) - http://webscantest.com/login.php,pkg:npm/cookie@0.4.0,11.727407574653625
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,11.721757054328918
pkg:npm/ejs@2.7.4,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),11.71560287475586
pkg:npm/cookie@0.4.1,Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),11.711841821670532
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,pkg:npm/execa@1.0.0,11.711537837982178
pkg:npm/execa@1.0.0,pkg:npm/node-forge@0.10.0,11.706461012363434
Reflected Cross-Site Scripting (XSS) Vulnerabilities,generic.secrets.security.detected-generic-secret.detected-generic-secret,11.703751981258392
Git Multiple Security Vulnerabilities,pkg:npm/immer@8.0.1,11.697086691856384
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Oracle Java Standard Edition (SE) ECDSA Vulnerability,11.696432530879974
Insufficient SSL Enforcement,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,11.68644204735756
Git Multiple Security Vulnerabilities,Cross-Site Scripting: Reflected - share.php:27,11.682620644569397
pkg:npm/moment@2.29.2,Insufficient SSL Enforcement,11.682462692260742
Microsoft Windows Security Update for September 2022,pkg:npm/cookie@0.4.0,11.674687266349792
pkg:npm/terser@5.7.0,Git Multiple Security Vulnerabilities,11.663277447223663
Git Multiple Security Vulnerabilities,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.662396043539047
Cross-Site Scripting: Reflected - share.php:22,Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),11.660315096378326
pkg:npm/glob-parent@3.1.0,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.658981442451477
Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-02-15),pkg:npm/ansi-regex@3.0.0,11.649516969919205
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),generic.secrets.security.detected-jwt-token.detected-jwt-token,11.64768785238266
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Untrusted TLS/SSL server X.509 certificate,11.643411219120026
Git Multiple Security Vulnerabilities,pkg:npm/node-forge@0.10.0,11.633394658565521
pkg:npm/execa@1.0.0,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,11.63230910897255
pkg:npm/execa@1.0.0,pkg:npm/node-forge@0.10.0,11.628708243370056
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,pkg:npm/terser@4.8.0,11.623524129390717
Cross-Site Scripting: Reflected - share.php:27,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,11.620600521564484
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),pkg:npm/ejs@2.7.4,11.617616564035416
Microsoft Windows Security Update for December 2022,Weak Credentials Vulnerability,11.611814051866531
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,Sensitive Data Sent in URL,11.604657769203186
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Microsoft Windows Security Update for December 2022,11.600038409233093
Microsoft Visual Studio Code Jupyter Extension Elevation of Privilege Vulnerability for October 2022,pkg:npm/ansi-html@0.0.7,11.588168889284134
pkg:npm/node-forge@0.10.0,Oracle Java Standard Edition (SE) Critical Patch Update - January 2023 (CPUJAN2023),11.585505306720734
Cross-Site Scripting: Reflected - share.php:22,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,11.57623827457428
Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),pkg:npm/terser@5.7.0,11.566172540187836
Insufficient SSL Enforcement,Microsoft Windows Security Update for October 2022,11.562548577785492
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,X.509 Certificate Subject CN Does Not Match the Entity Name,11.561863124370575
SSL/TLS Service Supports Weak Protocol,Microsoft Windows Remote Procedure Call Runtime Remote Code Execution (RCE) Vulnerability for September 2022,11.561505496501923
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,Microsoft Windows Security Update for September 2022,11.55298799276352
Dynamic Code Evaluation: Code Injection - onlinetests/app/index.php:18,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.550696939229965
pkg:npm/moment@2.29.2,pkg:npm/minimist@1.2.5,11.550483107566833
pkg:npm/node-forge@0.10.0,Git Multiple Security Vulnerabilities,11.539558321237564
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,pkg:npm/execa@1.0.0,11.536028981208801
pkg:npm/terser@4.8.0,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,11.530676484107971
pkg:npm/glob-parent@3.1.0,Microsoft Windows Security Update for January 2023,11.52692511677742
Microsoft .NET Framework Remote Code Execution Vulnerability for December 2022,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,11.51755303144455
pkg:npm/node-forge@0.10.0,X.509 Certificate Subject CN Does Not Match the Entity Name,11.517487466335297
pkg:npm/websocket-extensions@0.1.4,pkg:npm/axios@0.21.1,11.516907811164856
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.51280477643013
pkg:npm/node-forge@0.10.0,Cross-Site Scripting: Reflected - minisites/calendar/scripts/calendar.php:39,11.504529416561127
pkg:npm/terser@5.10.0,Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),11.504383385181427
javascript.browser.security.insecure-document-method.insecure-document-method,Microsoft Windows Security Update for September 2022,11.500830203294754
Oracle Java SE Critical Patch Update - October 2021 (CPUOCT2021),pkg:npm/ejs@2.7.4,11.498253047466278
Reflected Cross-Site Scripting (XSS) Vulnerabilities,Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),11.496762186288834
pkg:npm/execa@1.0.0,pkg:npm/terser@4.8.0,11.496265232563019
pkg:npm/shelljs@0.8.4,pkg:npm/axios@0.21.1,11.495854705572128
pkg:npm/terser@5.7.0,TLS Server Supports TLS version 1.0,11.483124643564224
Microsoft Windows Security Update for December 2022,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.48269698023796
Insufficient SSL Enforcement,SSL/TLS Service Supports Weak Protocol,11.479102075099945
Insufficient SSL Enforcement,Microsoft Windows Security Update for January 2023,11.477210372686386
Untrusted TLS/SSL server X.509 certificate,Reflected Cross-Site Scripting (XSS) Vulnerabilities,11.475134640932083
pkg:npm/cookie@0.4.0,Jenkins Plugins Multiple Security Vulnerabilities (Jenkins Security Advisory 2022-01-12),11.472135782241821
pkg:npm/node-forge@0.10.0,X.509 Certificate Subject CN Does Not Match the Entity Name,11.471986770629883
Microsoft Windows Security Update for January 2023,pkg:npm/glob-parent@3.1.0,11.463604867458344
